"SYMBOL","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","DATE"
"5PAISA",421.2,428.7,417.55,423.5,424.6,418.95,2021-07-02
"5PAISA",431,431.3,423.8,429.2,429.2,423.5,2021-07-05
"5PAISA",428.85,450.65,428,436.15,435.5,429.2,2021-07-06
"5PAISA",447.4,457.95,436.05,457.95,457.95,436.15,2021-07-07
"5PAISA",467,480.8,450,473.8,474,457.95,2021-07-08
"5PAISA",483,497.45,474.7,489.55,491,473.8,2021-07-09
"5PAISA",512.9,514,500.05,514,514,489.55,2021-07-12
"5PAISA",528,539.7,512,530.4,539.7,514,2021-07-13
"5PAISA",542,556.9,530,553.2,544.95,530.4,2021-07-14
"5PAISA",567.4,580,525.55,525.95,525.55,553.2,2021-07-15
"5PAISA",519,552.2,500.25,552.2,552.2,525.95,2021-07-16
"5PAISA",551,564.8,530.1,538.95,539.5,552.2,2021-07-19
"5PAISA",542.75,549,512.05,514.1,513.9,538.95,2021-07-20
"5PAISA",537,537,519.55,524.85,528,514.1,2021-07-22
"5PAISA",531.75,535,508.6,512.15,512.6,524.85,2021-07-23
"5PAISA",519.95,537.75,502.15,532.6,529,512.15,2021-07-26
"5PAISA",535,549.85,510.1,516.25,516.5,532.6,2021-07-27
"5PAISA",523.6,523.6,508,511.6,511.95,516.25,2021-07-28
"5PAISA",518.6,521.95,505.1,511.3,508,511.6,2021-07-29
"5PAISA",512.05,518.3,505,507.65,508.25,511.3,2021-07-30
